year,era,zone,x,y,plate_x,plate_z,pitch_type,description,outcome
2014,Pre-Statcast (2014 MVP Runner-Up),3,3,3,0.6141486089737643,3.8082427596775825,FF,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),7,1,1,-0.8040421324635223,2.3859593729761257,CH,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,0.23986441694505856,2.400614171034465,CU,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.5371428138554237,2.8837837370309662,SI,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.690763763726838,2.7896758917788347,SI,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),1,1,3,-0.4772016033096682,3.5215083124909503,SI,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),7,1,1,-0.7196379440790046,2.117057967176407,CH,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),1,1,3,-0.7042939027256067,3.4094531020047234,FF,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,0.25760577291893805,2.3955749421026775,SI,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),3,3,3,0.36575858284595536,3.3786934762103713,FC,swinging_strike,Whiff (Miss)
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,-0.1923993234981478,1.9565799852730796,CH,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),1,1,3,-0.561555523610764,3.4963152362917,FF,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),1,1,3,-0.7848702622023105,4.085927486378947,FF,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),2,2,3,-0.11728406744652886,3.643168400026884,FF,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.48815945656234616,2.3560564490251874,FF,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.7090657607478994,3.255693122766602,FF,swinging_strike,Whiff (Miss)
2014,Pre-Statcast (2014 MVP Runner-Up),7,1,1,-0.709045176888679,2.283403529432357,FF,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,-0.19212907493165257,2.423291346302238,CH,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,0.1677264879077619,2.4417973370027335,CH,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.7922162714744857,1.71567119508738,SI,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),1,1,3,-0.7775589640240282,3.2323668814224593,FF,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),6,3,2,0.6723614715487841,2.3857495550938843,SL,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),6,3,2,0.34637030958757564,2.745269042273533,FF,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),2,2,3,-0.2229929948836047,3.0907170964527,SI,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),1,1,3,-0.6866155961654843,3.1687547431341865,SI,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.8246534023262819,2.05291142386215,KC,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.7394498304603074,1.730778473117192,FF,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.5528457168752696,2.747516418001176,FF,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),6,3,2,0.7107604921471321,2.8786849225355207,FF,swinging_strike,Whiff (Miss)
2014,Pre-Statcast (2014 MVP Runner-Up),2,2,3,-0.23627533975651616,3.1313376116712557,FF,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),6,3,2,0.6723689012910388,2.585484519365744,SL,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),7,1,1,-0.753656494955541,1.6909864176952878,SL,swinging_strike,Whiff (Miss)
2014,Pre-Statcast (2014 MVP Runner-Up),7,1,1,-0.29737269954709733,1.7978221467147524,SL,swinging_strike,Whiff (Miss)
2014,Pre-Statcast (2014 MVP Runner-Up),7,1,1,-0.5466533623957068,2.309231080796954,CH,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.3958333872896784,3.0750789977347357,SL,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,0.1920022633375165,3.0616216154794538,FF,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),7,1,1,-0.6886687191877123,2.2978905013184594,FC,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.5428967996108949,1.8356206702413775,CU,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,0.06937413290029415,2.224631908992019,CH,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,0.0365943371030229,1.6143353542797068,SL,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,0.1583905117959329,2.7885430741016046,SI,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),7,1,1,-0.42927662535359945,1.943363759904792,CH,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.4840931350831018,1.784956127232682,SL,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,0.18642643081866916,1.9308147818183476,SL,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.776034856158661,2.9494264827504644,SI,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,0.26875327399401105,2.551948876552223,SI,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),6,3,2,0.280385223592435,2.3588197843380048,CU,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,0.246403273224758,2.830776792605534,FF,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,-0.05389840203472063,2.212278223774317,CU,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.5432697825388395,2.1722871180204657,FF,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),1,1,3,-0.6321618986940234,3.1265804130469697,FC,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),6,3,2,0.3700164752883929,2.351501472921438,FF,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,-0.00929067779484005,1.710118900390112,CH,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,-0.18678526725543365,2.6919783046762764,SL,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),2,2,3,-0.1359193036862153,3.119679619624252,SL,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.27657561951344684,2.049887868236178,SL,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,0.20921321730404124,1.711996502074684,SL,swinging_strike,Whiff (Miss)
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.7529088175449168,2.3233412791834933,FS,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),6,3,2,0.4621218858378713,2.6067901814878436,SI,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),1,1,3,-0.36919171339340473,3.2995298271528917,SI,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.5789767512425832,2.0039000642752907,SL,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),6,3,2,0.7469621083026601,2.9806560920346312,SL,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.7674910144302061,2.828636910969279,FF,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.3298118045060833,1.565139018453519,CU,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),2,2,3,0.22583309356070003,3.5147031534255366,SL,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.6976880583227425,2.165156196678225,SL,swinging_strike,Whiff (Miss)
2014,Pre-Statcast (2014 MVP Runner-Up),6,3,2,0.43372764742981906,2.7583420835622987,FF,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,-0.12597008680667232,2.2542588666501557,SL,foul,Contact / Foul
