year,era,zone,x,y,plate_x,plate_z,events,outcome
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.3386634602121892,2.62699029986705,grounded_into_double_play,Out
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.4178280563910194,2.7662799357965433,home_run,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.3042806854982948,2.1092861053528953,home_run,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),7,1,1,-0.5736233485802649,2.213293394987387,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.4451815702516704,2.6305402276199654,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),2,2,3,0.2531894779450562,3.2786160889372464,strikeout,Out
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,-0.15321122690462283,2.413021779846684,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),1,1,3,-0.7953327955501407,3.7746201219899422,single,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.4468892889381266,2.803481265729518,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,0.11643653936577868,2.8581914147420946,strikeout,Out
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.5357482030705862,2.057056990446493,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),2,2,3,0.02552294699972626,3.437800395729117,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.4337000131244508,2.4285119007532354,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),1,1,3,-0.6853366901405246,3.2643957957243313,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),7,1,1,-0.5421252364529037,2.2805662788396583,strikeout,Out
2014,Pre-Statcast (2014 MVP Runner-Up),3,3,3,0.5538971211384476,3.348904111061512,single,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,0.08975433943348077,2.0266634003396766,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),6,3,2,0.42492911162030017,2.5965926940325574,single,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,0.13189330972108226,2.5258903555240724,single,Hit
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,-0.13383212373531672,2.8899602487289067,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),1,1,3,-0.8011051368963671,3.2444709747226437,strikeout,Out
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.3918117464223963,2.003149193018061,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,-0.2747475395877066,2.980263907115109,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,-0.09330219189906797,2.3759193180629063,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,0.1519183858261662,3.2011606442275924,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.4314942967546558,2.113001712806783,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),6,3,2,0.4244311984876062,2.763081428951578,field_out,Out
2014,Pre-Statcast (2014 MVP Runner-Up),2,2,3,0.15455448827746743,3.6059310833683194,strikeout,Out
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.3467210686155868,2.040699020670478,field_out,Out
